COMPONENTID,CONTRIBUTORID,CONTRIBUTION,RANK
52,4872,0.0008547008547008547,74
52,28714,0.0008547008547008547,75
52,14176,0.0008547008547008547,76
52,10895,0.0008547008547008547,77
52,66934,0.0008547008547008547,78
52,2713,0.0008547008547008547,79
52,3949,0.0008547008547008547,80
52,44196,0.000641025641025641,81
52,24302,0.000641025641025641,82
52,51829,0.000641025641025641,83
52,17060,0.000641025641025641,84
52,996,0.000641025641025641,85
52,50205,0.000641025641025641,86
52,69250,0.000641025641025641,87
52,26322,0.000641025641025641,88
52,9248,0.000641025641025641,89
52,3750,0.000641025641025641,90
52,13635,0.000641025641025641,91
52,16683,0.000641025641025641,92
52,60302,0.000641025641025641,93
52,20715,0.000641025641025641,94
52,3388,0.000641025641025641,95
52,73681,0.000641025641025641,96
52,92353,0.000641025641025641,97
52,70933,0.000641025641025641,98
52,7187,0.000641025641025641,99
52,18017,0.000641025641025641,100
52,11813,0.000641025641025641,101
52,46469,0.00042735042735042735,102
52,185,0.00042735042735042735,103
52,49652,0.00042735042735042735,104
52,17477,0.00042735042735042735,105
52,1595,0.00042735042735042735,106
52,39607,0.00042735042735042735,107
52,12628,0.00042735042735042735,108
52,63668,0.00042735042735042735,109
52,62772,0.00042735042735042735,110
52,24766,0.00042735042735042735,111
52,25635,0.00042735042735042735,112
52,16916,0.00042735042735042735,113
52,41106,0.00042735042735042735,114
52,13698,0.00042735042735042735,115
52,58390,0.00042735042735042735,116
52,26200,0.00042735042735042735,117
52,687,0.00042735042735042735,118
52,74457,0.00042735042735042735,119
52,6603,0.00042735042735042735,120
52,26786,0.00042735042735042735,121
52,71235,0.00042735042735042735,122
52,92189,0.00042735042735042735,123
52,46991,0.00042735042735042735,124
52,1065,0.00042735042735042735,125
52,41118,0.00042735042735042735,126
52,70031,0.00042735042735042735,127
52,82866,0.00042735042735042735,128
52,71409,0.00042735042735042735,129
52,9674,0.00042735042735042735,130
52,23111,0.00042735042735042735,131
52,69631,0.00042735042735042735,132
52,30711,0.00042735042735042735,133
52,13652,0.00042735042735042735,134
52,26571,0.00042735042735042735,135
52,33740,0.00042735042735042735,136
52,25684,0.00042735042735042735,137
52,8917,0.00042735042735042735,138
52,419,0.00042735042735042735,139
52,13209,0.00042735042735042735,140
52,11894,0.00021367521367521368,141
52,39939,0.00021367521367521368,142
52,9167,0.00021367521367521368,143
52,14252,0.00021367521367521368,144
52,5302,0.00021367521367521368,145
52,22582,0.00021367521367521368,146
52,11723,0.00021367521367521368,147
52,3906,0.00021367521367521368,148
52,49592,0.00021367521367521368,149
52,4864,0.00021367521367521368,150
52,10241,0.00021367521367521368,151
52,32890,0.00021367521367521368,152
52,46422,0.00021367521367521368,153
52,27246,0.00021367521367521368,154
52,45824,0.00021367521367521368,155
52,61525,0.00021367521367521368,156
52,34467,0.00021367521367521368,157
52,49484,0.00021367521367521368,158
52,1678,0.00021367521367521368,159
52,65130,0.00021367521367521368,160
52,577,0.00021367521367521368,161
52,26399,0.00021367521367521368,162
52,9489,0.00021367521367521368,163
52,9502,0.00021367521367521368,164
52,12725,0.00021367521367521368,165
52,25992,0.00021367521367521368,166
52,5275,0.00021367521367521368,167
52,21942,0.00021367521367521368,168
52,39162,0.00021367521367521368,169
52,8485,0.00021367521367521368,170
52,199,0.00021367521367521368,171
52,30115,0.00021367521367521368,172
52,4092,0.00021367521367521368,173
52,94210,0.00021367521367521368,174
52,41355,0.00021367521367521368,175
52,68476,0.00021367521367521368,176
52,47936,0.00021367521367521368,177
52,14141,0.00021367521367521368,178
53,2,0.14892926670992862,1
53,11119,0.06975989617131732,2
53,906,0.06132381570408826,3
53,6949,0.05872809863724854,4
53,10557,0.05191434133679429,5
53,151,0.05191434133679429,6
53,17037,0.038611291369240755,7
53,5995,0.036340038935756006,8
53,45905,0.03439325113562622,9
53,18017,0.030499675535366644,10
53,212,0.01946787800129786,11
53,16677,0.018170019467878003,12
53,28076,0.018170019467878003,13
53,19267,0.018170019467878003,14
53,14815,0.01752109020116807,15
53,3540,0.016872160934458143,16
53,4849,0.013951979234263466,17
53,55395,0.012654120700843608,18
53,40248,0.012329656067488644,19
53,16091,0.011680726800778715,20
53,29270,0.011680726800778715,21
53,12519,0.010707332900713823,22
53,43269,0.009409474367293965,23
53,159,0.008760545100584036,24
53,59382,0.008436080467229072,25
53,8963,0.008111615833874108,26
53,361,0.007462686567164179,27
53,17071,0.007138221933809215,28
53,11248,0.006489292667099286,29
53,15299,0.006164828033744322,30
53,220,0.005840363400389357,31
53,5203,0.005191434133679429,32
53,334,0.005191434133679429,33
53,25968,0.005191434133679429,34
53,3388,0.004542504866969501,35
53,225,0.004542504866969501,36
53,18241,0.004218040233614536,37
53,4864,0.004218040233614536,38
53,51829,0.003893575600259572,39
53,27194,0.003893575600259572,40
53,30711,0.003893575600259572,41
53,59761,0.0035691109669046075,42
53,21259,0.0035691109669046075,43
53,2016,0.0035691109669046075,44
53,29301,0.0035691109669046075,45
53,749,0.003244646333549643,46
53,41832,0.003244646333549643,47
53,190,0.003244646333549643,48
53,3949,0.003244646333549643,49
53,12681,0.0025957170668397143,50
53,7324,0.0025957170668397143,51
53,39607,0.0022712524334847503,52
53,78168,0.0022712524334847503,53
53,15571,0.0022712524334847503,54
53,69250,0.001946787800129786,55
53,37198,0.001946787800129786,56
53,4427,0.001946787800129786,57
53,21563,0.001946787800129786,58
53,26917,0.001946787800129786,59
53,54270,0.0016223231667748216,60
53,11723,0.0016223231667748216,61
53,34493,0.0016223231667748216,62
53,12232,0.0016223231667748216,63
53,2886,0.0016223231667748216,64
53,40029,0.0016223231667748216,65
53,30115,0.0016223231667748216,66
53,9341,0.0016223231667748216,67
53,14949,0.0016223231667748216,68
53,185,0.0012978585334198572,69
53,49652,0.0012978585334198572,70
53,20499,0.0012978585334198572,71
53,26200,0.0012978585334198572,72
53,202,0.0012978585334198572,73
53,64581,0.0012978585334198572,74
53,14176,0.0012978585334198572,75
53,12725,0.0012978585334198572,76
53,894,0.0012978585334198572,77
53,419,0.0012978585334198572,78
53,62868,0.0012978585334198572,79
53,12628,0.000973393900064893,80
53,58493,0.000973393900064893,81
53,63668,0.000973393900064893,82
53,2967,0.000973393900064893,83
53,9248,0.000973393900064893,84
53,86842,0.000973393900064893,85
53,45348,0.000973393900064893,86
53,63637,0.000973393900064893,87
53,42594,0.000973393900064893,88
53,46991,0.000973393900064893,89
53,9502,0.000973393900064893,90
53,4511,0.000973393900064893,91
53,10895,0.000973393900064893,92
53,32927,0.000973393900064893,93
53,14141,0.000973393900064893,94
53,26777,0.0006489292667099286,95
53,316,0.0006489292667099286,96
53,24302,0.0006489292667099286,97
53,20359,0.0006489292667099286,98
53,7397,0.0006489292667099286,99
53,67889,0.0006489292667099286,100
53,79935,0.0006489292667099286,101
53,58390,0.0006489292667099286,102
53,33697,0.0006489292667099286,103
53,61892,0.0006489292667099286,104
53,58913,0.0006489292667099286,105
53,74457,0.0006489292667099286,106
53,88836,0.0006489292667099286,107
53,14786,0.0006489292667099286,108
53,1678,0.0006489292667099286,109
53,92353,0.0006489292667099286,110
53,9674,0.0006489292667099286,111
53,199,0.0006489292667099286,112
53,23516,0.0006489292667099286,113
53,41229,0.0006489292667099286,114
53,18043,0.0006489292667099286,115
53,26944,0.0006489292667099286,116
53,66934,0.0006489292667099286,117
53,25684,0.0006489292667099286,118
53,7774,0.0006489292667099286,119
53,35275,0.0006489292667099286,120
53,46469,0.0003244646333549643,121
53,61791,0.0003244646333549643,122
53,17060,0.0003244646333549643,123
53,44924,0.0003244646333549643,124
53,1409,0.0003244646333549643,125
53,3931,0.0003244646333549643,126
53,35659,0.0003244646333549643,127
53,4872,0.0003244646333549643,128
53,25731,0.0003244646333549643,129
53,3906,0.0003244646333549643,130
53,3750,0.0003244646333549643,131
53,12207,0.0003244646333549643,132
53,25635,0.0003244646333549643,133
53,40232,0.0003244646333549643,134
53,13698,0.0003244646333549643,135
53,18465,0.0003244646333549643,136
53,78909,0.0003244646333549643,137
53,16683,0.0003244646333549643,138
53,1814,0.0003244646333549643,139
53,1065,0.0003244646333549643,140
53,26399,0.0003244646333549643,141
53,73681,0.0003244646333549643,142
53,41118,0.0003244646333549643,143
53,57853,0.0003244646333549643,144
53,15196,0.0003244646333549643,145
53,6637,0.0003244646333549643,146
53,41580,0.0003244646333549643,147
53,8758,0.0003244646333549643,148
53,38166,0.0003244646333549643,149
53,12084,0.0003244646333549643,150
53,3896,0.0003244646333549643,151
53,13652,0.0003244646333549643,152
53,2184,0.0003244646333549643,153
53,34187,0.0003244646333549643,154
53,29927,0.0003244646333549643,155
53,20690,0.0003244646333549643,156
53,10910,0.0003244646333549643,157
53,8628,0.0003244646333549643,158
53,68476,0.0003244646333549643,159
53,14548,0.0003244646333549643,160
53,47936,0.0003244646333549643,161
53,18515,0.0003244646333549643,162
53,29361,0.0003244646333549643,163
53,52527,0.0003244646333549643,164
54,29765,0.52,1
54,2,0.16,2
54,20690,0.08,3
54,906,0.08,4
54,28076,0.08,5
54,4544,0.04,6
54,151,0.04,7
55,2,0.3811129848229342,1
55,9890,0.163575042158516,2
55,370,0.1399662731871838,3
55,11544,0.047217537942664416,4
55,906,0.03541315345699832,5
55,6949,0.01854974704890388,6
55,29765,0.016863406408094434,7
55,212,0.01517706576728499,8
55,10557,0.01517706576728499,9
55,11869,0.01011804384485666,10
55,19267,0.01011804384485666,11
55,63229,0.008431703204047217,12
55,4849,0.006745362563237774,13
55,2184,0.006745362563237774,14
55,20418,0.006745362563237774,15
55,12747,0.006745362563237774,16
55,190,0.006745362563237774,17
55,94052,0.006745362563237774,18
55,749,0.00505902192242833,19
55,24923,0.00505902192242833,20
55,18483,0.00505902192242833,21
55,16091,0.003372681281618887,22
55,9167,0.003372681281618887,23
55,51829,0.003372681281618887,24
55,8963,0.003372681281618887,25
55,334,0.003372681281618887,26
55,220,0.003372681281618887,27
55,28076,0.003372681281618887,28
55,50258,0.003372681281618887,29
55,24766,0.003372681281618887,30
55,11248,0.003372681281618887,31
55,48762,0.003372681281618887,32
55,68285,0.003372681281618887,33
55,21259,0.003372681281618887,34
55,23685,0.0016863406408094434,35
55,577,0.0016863406408094434,36
55,16959,0.0016863406408094434,37
55,43269,0.0016863406408094434,38
55,14252,0.0016863406408094434,39
55,10550,0.0016863406408094434,40
55,21563,0.0016863406408094434,41
55,3931,0.0016863406408094434,42
55,59761,0.0016863406408094434,43
55,53644,0.0016863406408094434,44
55,4544,0.0016863406408094434,45
55,273,0.0016863406408094434,46
55,3750,0.0016863406408094434,47
55,3540,0.0016863406408094434,48
55,17071,0.0016863406408094434,49
55,13253,0.0016863406408094434,50
55,25635,0.0016863406408094434,51
55,17037,0.0016863406408094434,52
55,42996,0.0016863406408094434,53
55,17324,0.0016863406408094434,54
55,14819,0.0016863406408094434,55
55,5995,0.0016863406408094434,56
55,12519,0.0016863406408094434,57
56,12519,0.5862068965517241,1
56,2,0.09195402298850575,2
56,906,0.06896551724137931,3
56,20715,0.04597701149425287,4
56,51829,0.034482758620689655,5
56,25968,0.034482758620689655,6
56,6949,0.022988505747126436,7
56,43269,0.022988505747126436,8
56,151,0.022988505747126436,9
56,52527,0.022988505747126436,10
56,17071,0.011494252873563218,11
56,17037,0.011494252873563218,12
56,18043,0.011494252873563218,13
56,12195,0.011494252873563218,14
57,2,0.24130389502187044,1
57,6949,0.08076442407831702,2
57,190,0.06207040199958342,3
57,906,0.04952093313892939,4
57,19267,0.03317017288064986,5
57,28714,0.030410331181003957,6
57,5203,0.02686940220787336,7
57,59761,0.024213705478025413,8
57,27194,0.019735471776713184,9
57,55395,0.018225369714642784,10
57,3540,0.011872526556967298,11
57,4849,0.011872526556967298,12
57,3931,0.011299729223078526,13
57,47174,0.010726931889189752,14
57,16091,0.01004998958550302,15
57,18017,0.00838367006873568,16
57,30115,0.006977712976463237,17
57,212,0.006821495521766299,18
57,51829,0.006821495521766299,19
57,12519,0.00671735055196834,20
57,14815,0.006300770672776505,21
57,59382,0.006092480733180587,22
57,11723,0.006040408248281608,23
57,8963,0.005988335763382629,24
57,66934,0.005675900853988752,25
57,334,0.005623828369089773,26
57,21942,0.005571755884190794,27
57,11248,0.005519683399291814,28
57,17037,0.005363465944594876,29
57,12195,0.0049989585503020205,30
57,151,0.0049989585503020205,31
57,58913,0.004894813580504062,32
57,7953,0.004842741095605082,33
57,2967,0.004634451156009165,34
57,43269,0.004530306186211206,35
57,61892,0.004478233701312227,36
57,30711,0.004426161216413247,37
57,12648,0.004322016246615289,38
57,28961,0.004322016246615289,39
57,8917,0.00421787127681733,40
57,59992,0.0039575088523224325,41
57,10557,0.0039575088523224325,42
57,60302,0.003853363882524474,43
57,9674,0.0038012913976254946,44
57,26944,0.0036450739429285564,45
57,47936,0.0036450739429285564,46
57,21259,0.0036450739429285564,47
57,225,0.0034888564882316186,48
57,54599,0.003436784003332639,49
57,20690,0.0033326390335346803,50
57,558,0.0033326390335346803,51
57,2016,0.003280566548635701,52
57,17071,0.003280566548635701,53
57,12628,0.0032284940637367214,54
57,50205,0.0030722766090397835,55
57,49652,0.003020204124140804,56
57,13652,0.0029681316392418246,57
57,13635,0.002759841699645907,58
57,9524,0.0027077692147469278,59
57,71235,0.0026556967298479485,60
57,23111,0.002603624244948969,61
57,24302,0.0024994792751510102,62
57,17060,0.0024994792751510102,63
57,81737,0.0023953343053530513,64
57,9167,0.0023953343053530513,65
57,16342,0.002343261820454072,66
57,149,0.0022911893355550927,67
57,16895,0.0022391168506561135,68
57,12084,0.0021870443657571337,69
57,220,0.0021870443657571337,70
57,37153,0.0021870443657571337,71
57,4427,0.002082899395959175,72
57,295,0.002082899395959175,73
57,10241,0.002030826911060196,74
57,61747,0.0019787544261612162,75
57,8628,0.0019787544261612162,76
57,14949,0.0019787544261612162,77
57,44196,0.0018746094563632577,78
57,11119,0.0018746094563632577,79
57,16959,0.0018746094563632577,80
57,25684,0.0018746094563632577,81
57,52527,0.0018746094563632577,82
57,185,0.0018225369714642782,83
57,46991,0.0018225369714642782,84
57,40248,0.001770464486565299,85
57,69631,0.0016663195167673402,86
57,60110,0.0016663195167673402,87
57,65916,0.0016663195167673402,88
57,25968,0.0016142470318683607,89
57,21563,0.0015621745469693814,90
57,46469,0.0015621745469693814,91
57,26399,0.0015621745469693814,92
57,4511,0.0015621745469693814,93
57,45378,0.0015621745469693814,94
57,27982,0.001510102062070402,95
57,61525,0.0014580295771714226,96
57,28076,0.0014580295771714226,97
57,17477,0.0014059570922724432,98
57,48279,0.0014059570922724432,99
57,70933,0.0013538846073734639,100
57,15196,0.0013538846073734639,101
57,12695,0.0013538846073734639,102
57,48465,0.0012497396375755051,103
57,749,0.0012497396375755051,104
57,2295,0.0011455946677775464,105
57,58356,0.0011455946677775464,106
57,41118,0.0011455946677775464,107
57,5995,0.0010935221828785669,108
57,146,0.0010414496979795876,109
57,3211,0.0009893772130806081,110
57,9890,0.0009893772130806081,111
57,12681,0.0009893772130806081,112
57,3949,0.0009893772130806081,113
57,45905,0.0009373047281816288,114
57,1602,0.0009373047281816288,115
57,23685,0.0009373047281816288,116
57,26777,0.0009373047281816288,117
57,26200,0.0009373047281816288,118
57,45569,0.0009373047281816288,119
57,13209,0.0009373047281816288,120
57,51057,0.0008852322432826495,121
57,56074,0.0008852322432826495,122
57,16683,0.0008852322432826495,123
57,419,0.0008852322432826495,124
57,42996,0.0008852322432826495,125
57,34493,0.0008331597583836701,126
57,1197,0.0008331597583836701,127
57,25992,0.0008331597583836701,128
57,36689,0.0008331597583836701,129
57,23516,0.0008331597583836701,130
57,70523,0.0007810872734846907,131
57,16677,0.0007810872734846907,132
57,484,0.0007810872734846907,133
57,14141,0.0007290147885857113,134
57,15103,0.0007290147885857113,135
57,81419,0.0007290147885857113,136
57,34086,0.0006769423036867319,137
57,21193,0.0006769423036867319,138
57,11815,0.0006248698187877526,139
57,144,0.0006248698187877526,140
57,14252,0.0005727973338887732,141
57,20715,0.0005727973338887732,142
57,15004,0.0005727973338887732,143
57,11037,0.0005727973338887732,144
57,9502,0.0005727973338887732,145
57,4544,0.0005727973338887732,146
57,43481,0.0005207248489897938,147
57,43436,0.0005207248489897938,148
57,18906,0.0005207248489897938,149
57,70031,0.0004686523640908144,150
57,199,0.0004686523640908144,151
57,1007,0.0004686523640908144,152
57,91356,0.0004686523640908144,153
57,46678,0.00041657987919183504,154
57,43669,0.00041657987919183504,155
57,1103,0.00041657987919183504,156
57,5898,0.00041657987919183504,157
57,11544,0.00041657987919183504,158
57,82866,0.00041657987919183504,159
57,16916,0.00041657987919183504,160
57,27246,0.00041657987919183504,161
57,45348,0.00041657987919183504,162
57,12532,0.00036450739429285566,163
57,58390,0.00036450739429285566,164
57,40806,0.00036450739429285566,165
57,12725,0.00036450739429285566,166
57,64093,0.00036450739429285566,167
57,59855,0.00036450739429285566,168
57,24766,0.00036450739429285566,169
57,30319,0.00036450739429285566,170
57,29538,0.00036450739429285566,171
57,15399,0.00036450739429285566,172
57,26571,0.00036450739429285566,173
57,7324,0.00036450739429285566,174
57,20070,0.00036450739429285566,175
57,59075,0.0003124349093938763,176
57,23205,0.0003124349093938763,177
57,50651,0.0003124349093938763,178
57,14176,0.0003124349093938763,179
57,7070,0.0003124349093938763,180
57,25577,0.0003124349093938763,181
57,406,0.0003124349093938763,182
57,47986,0.0003124349093938763,183
57,60129,0.0003124349093938763,184
57,68476,0.0003124349093938763,185
57,2858,0.0002603624244948969,186
57,46422,0.0002603624244948969,187
57,19292,0.0002603624244948969,188
57,88836,0.0002603624244948969,189
57,10895,0.0002603624244948969,190
57,32048,0.0002603624244948969,191
57,14053,0.0002603624244948969,192
57,67162,0.0002603624244948969,193
57,9296,0.0002603624244948969,194
57,35659,0.0002603624244948969,195
57,32890,0.0002603624244948969,196
57,3388,0.0002603624244948969,197
57,50258,0.0002603624244948969,198
57,40029,0.0002603624244948969,199
57,38166,0.0002603624244948969,200
57,22085,0.00020828993959591752,201
57,67889,0.00020828993959591752,202
57,22632,0.00020828993959591752,203
57,1890,0.00020828993959591752,204
57,8505,0.00020828993959591752,205
57,25635,0.00020828993959591752,206
57,40232,0.00020828993959591752,207
57,74457,0.00020828993959591752,208
57,49484,0.00020828993959591752,209
57,28427,0.00020828993959591752,210
57,76501,0.00020828993959591752,211
57,10910,0.00020828993959591752,212
57,6133,0.00020828993959591752,213
57,25740,0.00020828993959591752,214
57,95246,0.00020828993959591752,215
57,86131,0.00020828993959591752,216
57,75329,0.00020828993959591752,217
57,26206,0.00020828993959591752,218
57,39939,0.00015621745469693814,219
57,316,0.00015621745469693814,220
57,22791,0.00015621745469693814,221
57,361,0.00015621745469693814,222
57,1595,0.00015621745469693814,223
57,39607,0.00015621745469693814,224
57,82952,0.00015621745469693814,225
57,6847,0.00015621745469693814,226
57,35267,0.00015621745469693814,227
57,197,0.00015621745469693814,228
57,84649,0.00015621745469693814,229
57,43351,0.00015621745469693814,230
57,370,0.00015621745469693814,231
57,35275,0.00015621745469693814,232
57,46345,0.00015621745469693814,233
57,26517,0.00015621745469693814,234
57,69250,0.00015621745469693814,235
57,9248,0.00015621745469693814,236
57,13698,0.00015621745469693814,237
57,9318,0.00015621745469693814,238
57,13570,0.00015621745469693814,239
57,13945,0.00015621745469693814,240
57,2886,0.00015621745469693814,241
57,71409,0.00015621745469693814,242
57,64245,0.00015621745469693814,243
57,41832,0.00015621745469693814,244
57,273,0.00015621745469693814,245
57,25065,0.00015621745469693814,246
57,77004,0.00010414496979795876,247
57,40598,0.00010414496979795876,248
57,40602,0.00010414496979795876,249
57,21729,0.00010414496979795876,250
57,36107,0.00010414496979795876,251
57,40916,0.00010414496979795876,252
57,50463,0.00010414496979795876,253
57,42494,0.00010414496979795876,254
57,37198,0.00010414496979795876,255
57,46913,0.00010414496979795876,256
57,8974,0.00010414496979795876,257
57,21142,0.00010414496979795876,258
57,30361,0.00010414496979795876,259
57,77596,0.00010414496979795876,260
57,19551,0.00010414496979795876,261
57,4122,0.00010414496979795876,262
57,17811,0.00010414496979795876,263
57,19124,0.00010414496979795876,264
57,22582,0.00010414496979795876,265
57,26322,0.00010414496979795876,266
57,65345,0.00010414496979795876,267
57,26779,0.00010414496979795876,268
57,36813,0.00010414496979795876,269
57,39127,0.00010414496979795876,270
57,76439,0.00010414496979795876,271
57,23929,0.00010414496979795876,272
57,16821,0.00010414496979795876,273
57,47197,0.00010414496979795876,274
57,22593,0.00010414496979795876,275
57,92189,0.00010414496979795876,276
57,43710,0.00010414496979795876,277
57,42522,0.00010414496979795876,278
57,7187,0.00010414496979795876,279
57,67977,0.00010414496979795876,280
57,8727,0.00010414496979795876,281
57,13283,0.00010414496979795876,282
57,68622,0.00010414496979795876,283
57,68215,0.00010414496979795876,284
57,18515,0.00010414496979795876,285
57,13201,0.00010414496979795876,286
57,4494,0.00005207248489897938,287
57,29718,0.00005207248489897938,288
57,64817,0.00005207248489897938,289
57,55280,0.00005207248489897938,290
57,381,0.00005207248489897938,291
57,32041,0.00005207248489897938,292
57,75453,0.00005207248489897938,293
57,20998,0.00005207248489897938,294
57,25731,0.00005207248489897938,295
57,2585,0.00005207248489897938,296
57,66483,0.00005207248489897938,297
57,20499,0.00005207248489897938,298
57,47064,0.00005207248489897938,299
57,12389,0.00005207248489897938,300
57,1856,0.00005207248489897938,301
57,10465,0.00005207248489897938,302
57,15753,0.00005207248489897938,303
57,27838,0.00005207248489897938,304
57,8383,0.00005207248489897938,305
57,51152,0.00005207248489897938,306
57,18483,0.00005207248489897938,307
57,1814,0.00005207248489897938,308
57,14786,0.00005207248489897938,309
57,9188,0.00005207248489897938,310
57,577,0.00005207248489897938,311
57,20856,0.00005207248489897938,312
57,57853,0.00005207248489897938,313
57,10550,0.00005207248489897938,314
57,23735,0.00005207248489897938,315
57,11869,0.00005207248489897938,316
57,10416,0.00005207248489897938,317
57,36495,0.00005207248489897938,318
57,13116,0.00005207248489897938,319
57,47984,0.00005207248489897938,320
57,59509,0.00005207248489897938,321
57,5859,0.00005207248489897938,322
57,15642,0.00005207248489897938,323
57,18043,0.00005207248489897938,324
57,94751,0.00005207248489897938,325
57,68029,0.00005207248489897938,326
57,9341,0.00005207248489897938,327
57,13503,0.00005207248489897938,328
57,25167,0.00005207248489897938,329
57,16289,0.00005207248489897938,330
57,72256,0.00005207248489897938,331
57,3077,0.00005207248489897938,332
57,12424,0.00005207248489897938,333
57,65118,0.00005207248489897938,334
57,38116,0.00005207248489897938,335
57,29361,0.00005207248489897938,336
57,44305,0.00005207248489897938,337
57,996,0.00005207248489897938,338
57,82176,0.00005207248489897938,339
57,77853,0.00005207248489897938,340
57,13606,0.00005207248489897938,341
57,40783,0.00005207248489897938,342
57,42369,0.00005207248489897938,343
57,41071,0.00005207248489897938,344
57,19168,0.00005207248489897938,345
57,34747,0.00005207248489897938,346
57,73421,0.00005207248489897938,347
57,13356,0.00005207248489897938,348
57,61147,0.00005207248489897938,349
57,55699,0.00005207248489897938,350
57,2537,0.00005207248489897938,351
57,28382,0.00005207248489897938,352
57,43591,0.00005207248489897938,353
57,12232,0.00005207248489897938,354
57,55345,0.00005207248489897938,355
57,63637,0.00005207248489897938,356
57,10902,0.00005207248489897938,357
57,57993,0.00005207248489897938,358
57,67641,0.00005207248489897938,359
57,63754,0.00005207248489897938,360
57,45856,0.00005207248489897938,361
57,92605,0.00005207248489897938,362
57,21905,0.00005207248489897938,363
57,62233,0.00005207248489897938,364
57,34835,0.00005207248489897938,365
57,54526,0.00005207248489897938,366
57,54793,0.00005207248489897938,367
57,14639,0.00005207248489897938,368
57,41580,0.00005207248489897938,369
57,29765,0.00005207248489897938,370
57,29301,0.00005207248489897938,371
57,17324,0.00005207248489897938,372
57,44137,0.00005207248489897938,373
57,46305,0.00005207248489897938,374
57,17565,0.00005207248489897938,375
57,18327,0.00005207248489897938,376
57,18596,0.00005207248489897938,377
57,10333,0.00005207248489897938,378
58,40806,0.4020618556701031,1
58,29301,0.20103092783505155,2
58,6949,0.10309278350515463,3
58,2,0.08247422680412371,4
58,45905,0.07216494845360824,5
58,906,0.02577319587628866,6
58,17037,0.02577319587628866,7
58,28076,0.02577319587628866,8
58,59761,0.015463917525773196,9
58,16091,0.005154639175257732,10
58,21259,0.005154639175257732,11
58,12519,0.005154639175257732,12
58,18043,0.005154639175257732,13
58,25968,0.005154639175257732,14
58,55395,0.005154639175257732,15
58,43269,0.005154639175257732,16
58,151,0.005154639175257732,17
58,59045,0.005154639175257732,18
59,3949,0.2011393514460999,1
59,20690,0.19193689745836984,2
59,2,0.11218229623137599,3
59,4511,0.08720420683610867,4
59,9167,0.06310254163014899,5
59,6949,0.05214723926380368,6
59,29765,0.04645048203330412,7
59,906,0.031989482909728306,8
59,11119,0.022787028921998246,9
59,28076,0.022348816827344433,10
59,26200,0.017528483786152498,11
59,16091,0.014460999123575811,12
59,41355,0.014022787028921999,13
59,19267,0.013584574934268186,14
59,12519,0.012708150744960562,15
59,4849,0.010517090271691499,16
59,3540,0.007887817703768623,17
59,35275,0.006573181419807186,18
59,151,0.006134969325153374,19
59,45905,0.0052585451358457495,20
59,35659,0.004820333041191937,21
59,43269,0.003943908851884312,22
59,2016,0.0035056967572304996,23
59,25635,0.0035056967572304996,24
59,17037,0.003067484662576687,25
59,16677,0.003067484662576687,26
59,14252,0.0026292725679228747,27
59,9341,0.0026292725679228747,28
59,55395,0.0021910604732690623,29
59,11544,0.0021910604732690623,30
59,27982,0.0017528483786152498,31
59,370,0.0017528483786152498,32
59,190,0.0017528483786152498,33
59,12681,0.0013146362839614374,34
59,749,0.0013146362839614374,35
59,334,0.0008764241893076249,36
59,11869,0.0008764241893076249,37
59,6956,0.0008764241893076249,38
59,67889,0.0008764241893076249,39
59,15196,0.0008764241893076249,40
59,14815,0.0008764241893076249,41
59,50258,0.0008764241893076249,42
59,9248,0.0008764241893076249,43
59,212,0.0008764241893076249,44
59,17071,0.0008764241893076249,45
59,18043,0.0008764241893076249,46
59,30319,0.0008764241893076249,47
59,68476,0.0008764241893076249,48
59,8963,0.00043821209465381246,49
59,21563,0.00043821209465381246,50
59,220,0.00043821209465381246,51
59,64093,0.00043821209465381246,52
59,27235,0.00043821209465381246,53
59,22582,0.00043821209465381246,54
59,71820,0.00043821209465381246,55
59,11723,0.00043821209465381246,56
59,30711,0.00043821209465381246,57
59,11248,0.00043821209465381246,58
59,13652,0.00043821209465381246,59
59,34187,0.00043821209465381246,60
59,10557,0.00043821209465381246,61
59,18017,0.00043821209465381246,62
59,24923,0.00043821209465381246,63
59,8628,0.00043821209465381246,64
59,45348,0.00043821209465381246,65
59,14141,0.00043821209465381246,66
59,28919,0.00043821209465381246,67
59,52527,0.00043821209465381246,68
59,14949,0.00043821209465381246,69
60,2,0.432,1
60,749,0.088,2
60,225,0.064,3
60,151,0.064,4
60,212,0.048,5
60,16091,0.024,6
60,4849,0.024,7
60,6949,0.024,8
60,9167,0.016,9
60,334,0.016,10
60,12519,0.016,11
60,6603,0.016,12
60,159,0.016,13
60,4511,0.016,14
60,41832,0.016,15
60,17071,0.008,16
60,906,0.008,17
60,185,0.008,18
60,17037,0.008,19
60,64817,0.008,20
60,34487,0.008,21
60,19267,0.008,22
60,8963,0.008,23
60,21259,0.008,24
60,220,0.008,25
60,1595,0.008,26
60,2016,0.008,27
60,419,0.008,28
60,894,0.008,29
60,3750,0.008,30
61,47174,0.33415233415233414,1
61,13570,0.0746928746928747,2
61,16342,0.06683046683046683,3
61,16677,0.06683046683046683,4
61,190,0.0628992628992629,5
61,10557,0.06044226044226044,6
61,2,0.03783783783783784,7
61,6949,0.03292383292383293,8
61,28076,0.028992628992628992,9
61,906,0.020147420147420148,10
61,27838,0.019164619164619166,11
61,4849,0.01769041769041769,12
